Customer_ID,Customer_Name,Gender,Age,Date_of_Birth,Marital_Status,Education,Occupation,Employment_Type,Employer_Name,Annual_Income,Income_Group,Customer_Segment,Account_Type,Existing_Loans,Dependents,Credit_Card_Holder,Years_With_Bank,Customer_Status,Join_Date
CUST00152,Tanvi Bhattacharyya,Female,57,1969-05-19,Single,Diploma,Retired,Salaried,"Bandi, Subramaniam and Nanda",594023,Middle,Gold,Current,2,0,No,5,Active,2021-07-25
CUST00153,Unni Cheema,Female,42,1984-02-12,Married,Diploma,IT Professional,Salaried,Lanka PLC,917657,Middle,Gold,Savings,0,5,No,24,Active,2002-07-30
CUST00154,Hemang Char,Male,62,1964-03-25,Married,Diploma,IT Professional,Salaried,Tara-Sekhon,1028334,High,Platinum,Savings,0,0,No,6,Active,2020-07-25
CUST00155,Jackson Deol,Male,30,1995-11-12,Married,Post Graduate,Government Employee,Government,Sharma-Keer,648686,Middle,Gold,Savings,0,1,No,10,Active,2016-07-26
CUST00156,Manan Memon,Male,34,1992-04-02,Married,Diploma,Student,Salaried,Loyal-Pradhan,150208,Low,Retail,Salary,0,5,Yes,10,Active,2016-07-26
CUST00157,Kalpit Issac,Male,44,1981-12-21,Married,Post Graduate,Business Owner,Business,Kota-Grewal,2005283,Premium,Corporate,Savings,0,4,Yes,14,Active,2012-07-27
CUST00158,Jacob Dube,Male,55,1970-08-08,Married,Graduate,Self-Employed,Self-Employed,Guha-Narain,1600314,High,Platinum,Salary,0,1,Yes,25,Active,2001-07-30
CUST00159,Siya Krishnamurthy,Female,58,1967-10-14,Married,High School,Government Employee,Government,Tripathi PLC,778216,Middle,Gold,Current,1,2,No,2,Active,2024-07-24
CUST00160,Daksha Shetty,Female,67,1959-06-25,Married,Post Graduate,Engineer,Salaried,Chaudry Inc,1124726,High,Platinum,Savings,1,2,Yes,6,Active,2020-07-25
CUST00161,Jack Sen,Male,47,1979-08-03,Married,Post Graduate,Retired,Salaried,Baria-Memon,379262,Low,Retail,Savings,2,2,No,8,Active,2018-07-26
CUST00162,Dipta Bedi,Female,36,1990-06-08,Single,Graduate,Business Owner,Business,Hari Inc,2460273,Premium,Corporate,Salary,0,0,Yes,1,Active,2025-07-24
CUST00163,Gaurav Sen,Male,37,1988-10-22,Single,High School,IT Professional,Salaried,"Lad, Ahuja and Cherian",1097442,High,Platinum,Savings,2,5,No,1,Active,2025-07-24
CUST00164,Janani Barad,Female,28,1998-06-13,Single,Graduate,IT Professional,Salaried,Oak-Dhaliwal,786446,Middle,Gold,Savings,2,0,Yes,10,Active,2016-07-26
CUST00165,Ishani Kumer,Female,45,1981-04-10,Single,High School,Business Owner,Business,Jani Inc,2745483,Premium,Corporate,Savings,3,3,No,1,Active,2025-07-24
CUST00166,Tara Prabhu,Female,24,2002-07-04,Single,Post Graduate,Teacher,Salaried,Muni Inc,472113,Low,Retail,Savings,2,4,No,6,Active,2020-07-25
CUST00167,Anamika Tandon,Female,26,1999-11-09,Single,High School,Government Employee,Government,"Sule, Bhatnagar and Reddy",708436,Middle,Gold,Current,1,2,Yes,8,Active,2018-07-26
CUST00168,Rudra Dubey,Male,41,1984-11-18,Married,Diploma,Engineer,Salaried,"Walla, Chand and Gade",882496,Middle,Gold,Premium,1,0,Yes,15,Inactive,2011-07-28
CUST00169,Lopa Rout,Female,65,1960-09-24,Married,Graduate,Student,Salaried,Mohanty-Sahni,211095,Low,Retail,Savings,0,1,Yes,17,Active,2009-07-28
CUST00170,Nachiket Parikh,Male,49,1977-06-05,Married,PhD,Student,Salaried,Saha-Badami,241353,Low,Retail,Savings,1,1,No,19,Active,2007-07-29
CUST00171,Guneet Raman,Male,36,1990-01-06,Married,Diploma,Banker,Salaried,"Ravel, Jani and Ahuja",995393,Middle,Gold,Savings,1,4,Yes,15,Active,2011-07-28
CUST00172,Farhan Sampath,Male,51,1974-12-14,Single,Diploma,Engineer,Salaried,Chana Group,1097598,High,Platinum,Savings,0,4,No,11,Closed,2015-07-27
CUST00173,Victor Gaba,Male,65,1961-05-18,Single,Diploma,Business Owner,Business,Aurora Inc,2408657,Premium,Corporate,Savings,0,0,Yes,7,Active,2019-07-26
CUST00174,Sneha Chakraborty,Female,38,1987-09-01,Married,Diploma,Engineer,Salaried,"Prabhakar, Thaman and Garg",1055060,High,Platinum,Savings,4,5,Yes,8,Active,2018-07-26
CUST00175,Priya Mander,Female,30,1996-04-19,Married,Post Graduate,Self-Employed,Self-Employed,Verma and Sons,1332793,High,Platinum,Salary,3,3,No,12,Active,2014-07-27
CUST00176,Darika Rajagopal,Female,65,1961-06-05,Married,High School,Engineer,Salaried,Hora-Mitra,960472,Middle,Gold,Savings,4,4,Yes,13,Active,2013-07-27
CUST00177,Anya Subramanian,Female,62,1963-10-03,Married,Post Graduate,Government Employee,Government,Bera-Rama,680986,Middle,Gold,Savings,0,4,No,12,Active,2014-07-27
CUST00178,Faris Kapadia,Male,54,1971-11-25,Married,Diploma,Business Owner,Business,"Ravel, Hayre and Solanki",2819897,Premium,Corporate,Savings,1,0,No,13,Active,2013-07-27
CUST00179,Janani Barman,Female,60,1966-02-23,Married,Graduate,Student,Salaried,Vasa-Dugar,145154,Low,Retail,Savings,3,2,No,19,Active,2007-07-29
CUST00180,Rachita Dasgupta,Female,44,1981-11-13,Married,Graduate,Engineer,Salaried,Koshy Ltd,700763,Middle,Gold,Salary,3,5,Yes,15,Active,2011-07-28
CUST00181,Ansh Barad,Male,39,1987-01-10,Married,Post Graduate,IT Professional,Salaried,"Naik, Dalal and Ramakrishnan",821635,Middle,Gold,Savings,1,4,No,13,Active,2013-07-27
CUST00182,Niharika Salvi,Female,27,1999-01-27,Single,Diploma,Retired,Salaried,Krish-Sandal,583027,Middle,Gold,Salary,1,2,No,4,Active,2022-07-25
CUST00183,Raksha Sekhon,Female,63,1963-01-06,Married,Graduate,Self-Employed,Self-Employed,"Sarma, Gola and Bajaj",1109611,High,Platinum,Current,0,5,Yes,14,Active,2012-07-27
CUST00184,Wishi Shroff,Female,48,1978-07-15,Married,High School,IT Professional,Salaried,Sekhon PLC,1103744,High,Platinum,Salary,0,0,Yes,10,Active,2016-07-26
CUST00185,Gaurav Solanki,Male,43,1982-10-25,Married,Post Graduate,Student,Salaried,Chhabra-Bhavsar,199548,Low,Retail,Savings,1,0,Yes,7,Active,2019-07-26
CUST00186,Rachita Sani,Female,28,1998-06-10,Single,High School,Retired,Salaried,Chand-Sathe,492415,Low,Retail,Savings,2,0,Yes,10,Active,2016-07-26
CUST00187,Anusha De,Female,30,1996-04-01,Married,High School,Teacher,Salaried,Murthy Ltd,429836,Low,Retail,Premium,0,1,No,12,Active,2014-07-27
CUST00188,Avi Thaman,Male,33,1993-01-11,Married,PhD,Engineer,Salaried,Deshpande-Bal,996290,Middle,Gold,Savings,0,4,Yes,2,Active,2024-07-24
CUST00189,Dayamai Hari,Female,58,1968-03-05,Married,Diploma,Student,Salaried,Swamy LLC,249790,Low,Retail,Savings,0,5,Yes,22,Active,2004-07-29
CUST00190,Indrajit Bhatti,Male,51,1975-07-26,Single,Diploma,IT Professional,Salaried,Krishnan-Dutt,913533,Middle,Gold,Savings,0,2,Yes,10,Active,2016-07-26
CUST00191,Mahika Shan,Female,38,1987-09-04,Married,High School,Self-Employed,Self-Employed,Kumar PLC,1212898,High,Platinum,Savings,1,2,Yes,7,Active,2019-07-26
CUST00192,Hemang Lall,Male,23,2003-05-12,Single,Diploma,IT Professional,Salaried,"Toor, Khanna and Nagar",825999,Middle,Gold,Salary,1,3,Yes,5,Active,2021-07-25
CUST00193,Andrew Issac,Male,52,1974-01-26,Married,Graduate,Teacher,Salaried,Raval and Sons,542786,Middle,Gold,Savings,1,5,No,15,Active,2011-07-28
CUST00194,Nihal Puri,Male,70,1955-11-11,Married,Graduate,Doctor,Salaried,Lalla Inc,2382181,Premium,Corporate,Savings,0,2,No,17,Active,2009-07-28
CUST00195,Radha Sethi,Female,30,1996-07-24,Married,High School,IT Professional,Salaried,"Verma, Cheema and Krishnan",1179541,High,Platinum,Savings,3,0,No,12,Active,2014-07-27
CUST00196,Ria Lanka,Female,32,1994-02-23,Married,Diploma,Self-Employed,Self-Employed,Pillay-Dhingra,1247260,High,Platinum,Savings,2,5,Yes,14,Inactive,2012-07-27
CUST00197,Noah Bumb,Male,39,1986-08-29,Married,Post Graduate,IT Professional,Salaried,Karpe-Goda,1100044,High,Platinum,Savings,0,5,Yes,13,Active,2013-07-27
CUST00198,Manbir Varty,Male,65,1961-04-19,Married,High School,IT Professional,Salaried,Mukherjee-Munshi,807487,Middle,Gold,Savings,0,5,Yes,10,Active,2016-07-26
CUST00199,Anika Kant,Female,67,1958-10-25,Single,Graduate,Banker,Salaried,Mannan PLC,762260,Middle,Gold,Savings,1,0,Yes,22,Active,2004-07-29
CUST00200,Turvi Vala,Female,36,1990-07-12,Single,Graduate,Government Employee,Government,Batta-Deo,969133,Middle,Gold,Salary,2,1,No,2,Active,2024-07-24
CUST00201,Ishaan Bath,Male,50,1976-01-17,Single,Graduate,Doctor,Salaried,Bhagat Inc,2009510,Premium,Corporate,Savings,1,2,No,14,Active,2012-07-27
CUST00202,Nidra Cherian,Female,33,1992-08-22,Married,Post Graduate,IT Professional,Salaried,"Parikh, Walla and Kapur",1131438,High,Platinum,Savings,2,4,No,15,Active,2011-07-28
CUST00203,Matthew Deol,Male,56,1970-04-09,Married,Diploma,IT Professional,Salaried,Peri PLC,913225,Middle,Gold,Savings,1,1,Yes,7,Active,2019-07-26
CUST00204,Fariq Desai,Male,43,1982-08-08,Married,Graduate,Engineer,Salaried,Kohli Ltd,1157280,High,Platinum,Savings,0,5,Yes,10,Active,2016-07-26
CUST00205,Umang Char,Male,48,1978-06-06,Married,Post Graduate,IT Professional,Salaried,Dhillon Ltd,1079927,High,Platinum,Salary,2,3,Yes,15,Active,2011-07-28
CUST00206,Sai Lalla,Male,39,1987-04-20,Married,Post Graduate,Teacher,Salaried,Bhalla Ltd,433178,Low,Retail,Savings,0,3,No,4,Active,2022-07-25
CUST00207,Tristan Vasa,Male,46,1980-07-12,Married,PhD,Banker,Salaried,"Tailor, Kothari and Gandhi",680306,Middle,Gold,Salary,1,0,No,24,Closed,2002-07-30
CUST00208,Anthony Bhatia,Male,56,1970-02-24,Married,Post Graduate,Government Employee,Government,"Bakshi, Ravi and Grewal",823652,Middle,Gold,Premium,1,5,Yes,21,Active,2005-07-29
CUST00209,Gauri Bhardwaj,Female,23,2003-01-09,Single,Post Graduate,Teacher,Salaried,Arora PLC,455720,Low,Retail,Salary,0,5,No,5,Active,2021-07-25
CUST00210,Ekavir Sachdev,Male,32,1994-01-31,Married,Diploma,Business Owner,Business,Vasa PLC,2247444,Premium,Corporate,Current,0,0,No,8,Inactive,2018-07-26
CUST00211,Harita Trivedi,Female,43,1982-11-22,Married,PhD,Government Employee,Government,Bhatt-Mital,823127,Middle,Gold,Savings,0,3,No,8,Active,2018-07-26
CUST00212,William Yohannan,Male,41,1985-04-28,Married,Diploma,IT Professional,Salaried,Prashad Group,1049799,High,Platinum,Current,1,2,Yes,17,Active,2009-07-28
CUST00213,Banjeet Sethi,Male,41,1985-02-11,Married,High School,Retired,Salaried,Kara Inc,407596,Low,Retail,Salary,0,3,No,13,Active,2013-07-27
CUST00214,Jack Barad,Male,45,1980-11-13,Married,PhD,Student,Salaried,Nayak Ltd,237465,Low,Retail,Premium,1,0,No,20,Active,2006-07-29
CUST00215,Atharv Lata,Male,46,1980-01-29,Married,Graduate,Teacher,Salaried,"Sarin, Virk and Lanka",503022,Middle,Gold,Current,2,1,No,1,Active,2025-07-24
CUST00216,Ikbal Chada,Male,46,1979-10-25,Married,Graduate,Business Owner,Business,"Aurora, Gara and Lad",2505555,Premium,Corporate,Savings,0,1,Yes,4,Active,2022-07-25
CUST00217,Isha Dutta,Female,49,1977-05-01,Married,Diploma,Engineer,Salaried,"Narain, Handa and Ramachandran",962550,Middle,Gold,Savings,1,5,Yes,19,Inactive,2007-07-29
CUST00218,Kashvi Raghavan,Female,57,1969-05-31,Single,Graduate,Banker,Salaried,"Yadav, Singh and Sodhi",1003312,High,Platinum,Savings,1,3,No,24,Active,2002-07-30
CUST00219,Amara Sarkar,Female,32,1993-12-01,Single,High School,Banker,Salaried,"Kaur, Morar and Kala",667626,Middle,Gold,Savings,0,5,Yes,12,Active,2014-07-27
CUST00220,Balvan Garg,Male,29,1997-06-17,Married,Post Graduate,Business Owner,Business,Bali Inc,2971106,Premium,Corporate,Current,0,2,Yes,6,Active,2020-07-25
CUST00221,Chatresh Edwin,Male,39,1986-11-08,Single,Graduate,IT Professional,Salaried,Dhar-Balakrishnan,1046049,High,Platinum,Savings,0,4,Yes,18,Active,2008-07-28
CUST00222,Anvi Devi,Female,34,1992-02-02,Married,Graduate,Self-Employed,Self-Employed,"Basak, Bir and Batra",1378588,High,Platinum,Savings,1,0,No,1,Active,2025-07-24
CUST00223,Rajata Iyengar,Female,36,1989-08-16,Married,Post Graduate,Business Owner,Business,"Bhatti, Rajagopalan and Chhabra",2090347,Premium,Corporate,Premium,2,3,Yes,18,Active,2008-07-28
CUST00224,Ishanvi Jani,Female,43,1982-11-30,Single,Post Graduate,IT Professional,Salaried,Bandi Inc,818434,Middle,Gold,Current,1,3,Yes,22,Active,2004-07-29
CUST00225,Maanas Sood,Male,34,1991-09-24,Married,Diploma,Business Owner,Business,Deo Inc,2170859,Premium,Corporate,Savings,0,1,No,16,Active,2010-07-28
CUST00226,Manan Nagar,Male,42,1984-02-04,Married,Diploma,Engineer,Salaried,Sampath-Lal,795574,Middle,Gold,Savings,0,1,Yes,20,Active,2006-07-29
CUST00227,Parth Kunda,Male,44,1982-03-23,Married,Graduate,Business Owner,Business,Bava-Pillai,1943605,High,Platinum,Salary,3,0,Yes,18,Active,2008-07-28
CUST00228,Yashasvi Soni,Female,48,1978-02-01,Single,Post Graduate,Doctor,Salaried,Balasubramanian-Sachar,2300436,Premium,Corporate,Savings,0,2,No,3,Active,2023-07-25
CUST00229,Urmi Venkataraman,Female,38,1987-10-26,Married,Diploma,Banker,Salaried,Palan Group,962441,Middle,Gold,Current,1,1,Yes,16,Closed,2010-07-28
CUST00230,Hritik Chand,Male,32,1993-08-23,Married,Graduate,Business Owner,Business,"Mani, Garde and Sarin",2159181,Premium,Corporate,Savings,0,5,No,3,Active,2023-07-25
CUST00231,Zaitra Jaggi,Female,49,1977-02-12,Married,High School,Student,Salaried,Bhagat-Agrawal,207171,Low,Retail,Savings,4,2,No,12,Active,2014-07-27
CUST00232,Xalak Chandran,Female,60,1966-02-26,Single,Diploma,Teacher,Salaried,Gour-Talwar,406921,Low,Retail,Savings,0,0,Yes,9,Active,2017-07-26
CUST00233,Kalpit Dutt,Male,63,1963-03-18,Single,Graduate,IT Professional,Salaried,Kala-Kata,1116300,High,Platinum,Premium,0,0,No,20,Active,2006-07-29
CUST00234,Fitan Choudhary,Male,35,1990-09-08,Single,Graduate,Student,Salaried,"Buch, Swaminathan and Cheema",166920,Low,Retail,Savings,0,3,No,17,Active,2009-07-28
CUST00235,Rachana Chandran,Female,31,1995-01-01,Single,High School,Government Employee,Government,Rana-Chadha,885903,Middle,Gold,Premium,0,3,Yes,13,Active,2013-07-27
CUST00236,Advik Prabhu,Male,49,1977-02-26,Married,Graduate,Banker,Salaried,Mitter LLC,797999,Middle,Gold,Savings,0,4,Yes,5,Active,2021-07-25
CUST00237,Zashil Garg,Male,38,1987-08-20,Married,Graduate,Government Employee,Government,Kaur-Sharma,812659,Middle,Gold,Savings,1,5,No,20,Active,2006-07-29
CUST00238,Zinal Bandi,Female,37,1988-10-25,Single,Graduate,Teacher,Salaried,Narain-Vig,556996,Middle,Gold,Premium,0,4,No,5,Active,2021-07-25
CUST00239,Varenya Naik,Female,69,1957-05-25,Single,Diploma,Banker,Salaried,Sheth Group,683157,Middle,Gold,Savings,0,4,Yes,5,Active,2021-07-25
CUST00240,Jack Date,Male,67,1959-02-04,Married,Post Graduate,Self-Employed,Self-Employed,Shere-Khanna,1576092,High,Platinum,Current,0,5,Yes,17,Active,2009-07-28
CUST00241,Lila Mitra,Female,33,1993-02-06,Single,Diploma,Doctor,Salaried,"Dubey, Dugal and Kota",2293002,Premium,Corporate,Savings,2,0,No,15,Active,2011-07-28
CUST00242,Owen Dyal,Male,33,1993-01-21,Married,Post Graduate,Retired,Salaried,Narang and Sons,529323,Middle,Gold,Savings,0,5,No,9,Active,2017-07-26
CUST00243,Charan Gala,Male,37,1988-12-28,Married,Diploma,Retired,Salaried,"Chaudry, Hayre and Rajagopalan",418484,Low,Retail,Salary,1,2,Yes,6,Active,2020-07-25
CUST00244,Ethan Mittal,Male,38,1987-11-28,Single,Diploma,Teacher,Salaried,"Mishra, Saran and Mahal",583076,Middle,Gold,Premium,1,1,No,7,Active,2019-07-26
CUST00245,Darika Chhabra,Female,41,1984-12-24,Single,PhD,Teacher,Salaried,Jhaveri-Rama,407327,Low,Retail,Savings,0,2,Yes,1,Active,2025-07-24
CUST00246,Anay Arora,Male,54,1971-12-13,Married,High School,Teacher,Salaried,Sarkar-Kapadia,675550,Middle,Gold,Salary,4,0,Yes,11,Active,2015-07-27
CUST00247,Vedika Bains,Female,22,2004-05-21,Single,Graduate,Doctor,Salaried,Kurian PLC,1904935,High,Platinum,Savings,0,2,Yes,1,Inactive,2025-07-24
CUST00248,Aarnav Kibe,Male,43,1983-05-27,Married,High School,Doctor,Salaried,Sama-Karnik,2023673,Premium,Corporate,Salary,1,0,No,18,Active,2008-07-28
CUST00249,Hemangini Dash,Female,27,1999-04-12,Single,Post Graduate,Retired,Salaried,Sankaran-Munshi,420469,Low,Retail,Savings,0,2,No,9,Active,2017-07-26
CUST00250,Chandran Saini,Male,44,1982-01-08,Single,PhD,Teacher,Salaried,Ratta Ltd,497713,Low,Retail,Savings,1,4,No,15,Active,2011-07-28
CUST00251,Ladli Sampath,Female,62,1964-03-24,Married,Diploma,Engineer,Salaried,Shah-Bahri,1176197,High,Platinum,Savings,3,1,Yes,13,Active,2013-07-27
CUST00252,Gavin Narang,Male,70,1955-08-21,Married,Diploma,Doctor,Salaried,Ramachandran Group,1654294,High,Platinum,Savings,2,5,Yes,20,Active,2006-07-29
CUST00253,Anjali Krishnamurthy,Female,50,1975-12-23,Married,Diploma,Retired,Salaried,"Kamdar, Dyal and Iyengar",360251,Low,Retail,Salary,1,4,No,16,Active,2010-07-28
CUST00254,Daksha Shan,Female,53,1973-01-25,Married,High School,Retired,Salaried,"Jayaraman, Soni and Vala",431930,Low,Retail,Salary,0,4,Yes,11,Inactive,2015-07-27
CUST00255,Reva Vig,Female,35,1990-12-03,Single,Diploma,Business Owner,Business,Roy-Shan,2513331,Premium,Corporate,Premium,3,4,No,3,Active,2023-07-25
CUST00256,George Ramanathan,Male,58,1968-04-07,Married,High School,Government Employee,Government,"Das, Parekh and Bhalla",634639,Middle,Gold,Premium,3,0,No,21,Active,2005-07-29
CUST00257,Mahika Raja,Female,58,1968-06-06,Married,Graduate,Engineer,Salaried,Bhat-Arya,866034,Middle,Gold,Salary,1,3,Yes,17,Active,2009-07-28
CUST00258,Shaurya Salvi,Male,42,1984-06-07,Married,Graduate,Self-Employed,Self-Employed,"Pandey, Lanka and Chopra",1506338,High,Platinum,Savings,0,3,Yes,22,Active,2004-07-29
CUST00259,Max Rattan,Male,57,1969-03-31,Married,Diploma,Business Owner,Business,"Kanda, Ramanathan and Shere",1836209,High,Platinum,Savings,1,2,No,23,Active,2003-07-30
CUST00260,Gayathri Dayal,Female,27,1998-09-09,Single,Graduate,IT Professional,Salaried,Hans Group,789282,Middle,Gold,Premium,1,2,Yes,9,Active,2017-07-26
CUST00261,Elijah Pandit,Male,25,2001-03-01,Single,PhD,Engineer,Salaried,"Sachdev, Sidhu and Menon",989794,Middle,Gold,Savings,0,4,Yes,7,Inactive,2019-07-26
CUST00262,Wahab Pant,Male,69,1956-08-11,Married,High School,Doctor,Salaried,Loke Ltd,2368993,Premium,Corporate,Savings,0,4,No,15,Active,2011-07-28
CUST00263,Lajita Sandhu,Female,54,1972-07-24,Married,Graduate,Retired,Salaried,"Grewal, Subramaniam and Agate",549255,Middle,Gold,Savings,0,0,No,16,Active,2010-07-28
CUST00264,Praneel Konda,Male,54,1972-08-02,Married,Graduate,Engineer,Salaried,"Mittal, Nagi and Srinivasan",700699,Middle,Gold,Salary,0,3,No,18,Active,2008-07-28
CUST00265,Tanish Chada,Male,27,1999-07-24,Single,High School,IT Professional,Salaried,"Patil, Dua and Mitter",1126788,High,Platinum,Salary,2,1,No,2,Active,2024-07-24
CUST00266,Ayush Chada,Male,50,1976-01-05,Single,High School,Engineer,Salaried,"Nair, Dey and Wali",705548,Middle,Gold,Salary,0,4,Yes,11,Active,2015-07-27
CUST00267,Abhimanyu Apte,Male,44,1982-06-21,Married,Diploma,Self-Employed,Self-Employed,Bora Ltd,1360099,High,Platinum,Salary,1,2,No,14,Active,2012-07-27
CUST00268,Jeremiah Chaudhuri,Male,41,1984-10-31,Married,Diploma,IT Professional,Salaried,"Dhar, Kaur and Grewal",1009898,High,Platinum,Savings,1,5,Yes,15,Active,2011-07-28
CUST00269,Prisha Dua,Female,32,1993-08-05,Married,High School,Teacher,Salaried,Rau PLC,559923,Middle,Gold,Savings,2,0,No,14,Active,2012-07-27
CUST00270,Chakradev Mishra,Male,32,1994-04-16,Single,Graduate,Engineer,Salaried,Talwar Ltd,1156778,High,Platinum,Savings,0,3,Yes,7,Active,2019-07-26
CUST00271,Zilmil Brar,Female,27,1998-09-29,Single,Graduate,IT Professional,Salaried,"Sarna, Dada and Dani",1109489,High,Platinum,Salary,1,5,No,6,Active,2020-07-25
CUST00272,Shaurya Kaur,Male,30,1996-04-17,Married,Graduate,Doctor,Salaried,Solanki Group,1538854,High,Platinum,Savings,1,2,No,8,Active,2018-07-26
CUST00273,Wyatt Sibal,Male,26,1999-08-09,Single,High School,IT Professional,Salaried,Swamy and Sons,961008,Middle,Gold,Current,2,5,Yes,8,Active,2018-07-26
CUST00274,Fitan Zacharia,Male,45,1981-04-17,Married,Post Graduate,Retired,Salaried,"Ahuja, Dyal and Nagi",465705,Low,Retail,Savings,0,2,Yes,13,Active,2013-07-27
CUST00275,Yadavi Minhas,Female,32,1994-05-17,Married,Graduate,Government Employee,Government,Prasad-Sandhu,608036,Middle,Gold,Current,1,1,Yes,4,Active,2022-07-25
CUST00276,Baljiwan Gole,Male,54,1971-11-26,Single,Post Graduate,Doctor,Salaried,"Patel, Balakrishnan and Bail",1742398,High,Platinum,Savings,1,0,Yes,19,Active,2007-07-29
CUST00277,Noah Chandra,Male,63,1963-04-15,Married,Diploma,Business Owner,Business,"Sule, Sundaram and Dhawan",1892879,High,Platinum,Savings,3,5,No,7,Active,2019-07-26
CUST00278,Hredhaan Sagar,Male,42,1984-03-30,Married,Diploma,IT Professional,Salaried,"Date, Nigam and Chandra",1169294,High,Platinum,Current,1,0,Yes,24,Active,2002-07-30
CUST00279,Panini Som,Female,42,1984-07-17,Married,Graduate,Engineer,Salaried,"Kade, Mander and Saran",1035218,High,Platinum,Savings,0,5,Yes,12,Active,2014-07-27
CUST00280,Udyati Krishnamurthy,Female,27,1999-07-29,Single,Post Graduate,Self-Employed,Self-Employed,"Ben, Mann and Master",1305777,High,Platinum,Savings,0,1,Yes,4,Active,2022-07-25
CUST00281,Yatin Raval,Male,45,1981-02-19,Married,High School,Business Owner,Business,Thakur-Magar,2428953,Premium,Corporate,Savings,0,4,Yes,7,Closed,2019-07-26
CUST00282,Ishani Tailor,Female,52,1973-11-06,Married,Post Graduate,IT Professional,Salaried,Narayanan and Sons,1229388,High,Platinum,Savings,1,5,Yes,23,Active,2003-07-30
CUST00283,Mason Datta,Male,60,1966-07-24,Married,Graduate,IT Professional,Salaried,"Chahal, Baria and Rastogi",1027698,High,Platinum,Savings,1,1,Yes,22,Active,2004-07-29
CUST00284,Arya Rastogi,Female,51,1975-07-06,Single,High School,Teacher,Salaried,Chopra-Ahuja,429422,Low,Retail,Savings,1,2,No,25,Active,2001-07-30
